timestamp,uid,sid,rating
886610649,890,916,4
882843069,784,170,4
886273914,345,141,4
889298093,749,20,5
878848483,747,229,4
879438988,705,282,5
875463386,513,616,4
879449164,614,208,5
887650978,654,85,4
886324097,304,193,4
876266701,401,134,4
875289113,917,278,4
874873745,505,81,5
885605538,641,715,4
887158265,894,576,5
891380166,826,1024,4
886324734,304,645,4
892054402,644,177,4
879618502,534,313,4
879435369,369,661,4
880607335,243,680,4
877139015,719,81,4
880416341,892,273,4
878854838,446,286,4
891271792,78,320,5
889181247,238,265,5
893213917,415,468,5
874873112,505,512,5
878192237,298,982,4
883790750,403,265,4
881002191,436,1151,4
882827019,177,667,5
886532265,541,169,4
891698516,311,196,5
876403212,342,279,4
891032536,833,124,4
877099178,372,183,5
880474235,289,27,5
886532602,541,22,5
875801750,129,278,5
879524610,150,425,5
887863323,653,49,5
885141360,545,182,4
875272009,144,588,5
889909045,183,63,4
874873703,505,486,5
875462726,513,169,4
886472089,253,196,4
886831374,934,268,4
878694341,813,70,5
880472591,502,191,4
886988937,109,722,4
885479537,379,485,4
879454189,84,85,4
880159512,905,1240,4
879196401,561,81,5
891955972,602,375,4
882396564,449,597,4
882377358,449,50,4
877139638,719,397,4
881449706,483,6,4
879572106,248,166,5
891034792,792,271,4
887938392,125,348,5
878091818,249,193,4
886122352,263,436,5
891464415,828,194,4
874948031,345,179,5
882396659,456,188,5
891035111,558,379,4
879794935,714,78,4
879781579,285,208,4
891033140,338,498,4
875744966,267,186,4
879959465,11,129,5
884129301,199,373,5
878848189,747,408,4
879373820,61,7,5
888685734,654,1402,4
891888509,447,316,4
883347857,500,178,4
884642958,715,277,4
882955506,591,21,5
878951729,356,990,5
886532294,541,420,5
888552084,1,309,5
884585498,140,679,4
879362124,7,49,5
885059422,917,266,4
885603740,641,65,5
879448149,614,719,5
875720717,4,429,5
886479575,386,885,5
875308222,278,702,4
891040366,590,3,4
892660364,794,278,4
884131799,434,207,4
886048040,175,970,4
876534437,80,582,4
880939035,373,238,5
880916010,36,554,4
874793517,819,177,5
891904174,10,417,5
883263375,249,1112,4
891310125,764,209,5
891195476,483,226,5
879460027,88,707,4
879877413,325,433,4
879012510,450,240,4
884386260,206,86,4
875681078,306,729,4
879524216,193,676,4
880174652,878,205,5
891384885,89,490,5
891034592,338,244,4
887923972,473,173,5
885075367,744,554,4
877099178,372,483,4
884900791,343,476,5
880755418,823,49,4
884238693,96,129,5
880037479,71,627,4
883425610,549,309,5
879793408,623,974,4
891022212,732,169,4
879828941,84,692,5
879846648,707,97,4
882140624,12,730,4
887032214,532,277,4
892530966,805,473,4
879298206,282,207,5
879785703,402,254,4
874786664,593,352,4
889396049,477,923,4
879975173,559,314,4
892841220,909,432,4
890881521,13,496,4
877719333,15,487,5
874796151,531,810,4
888452071,599,912,4
892054797,644,423,5
879874113,485,297,4
888639481,745,402,5
874948059,345,21,5
877140221,719,352,5
889398260,477,601,4
874778274,639,236,5
880134261,157,1029,4
879439112,46,303,4
884182867,297,190,5
874871800,290,165,5
874782022,118,27,5
880575002,323,284,5
879461102,478,172,4
884130793,492,95,4
880871240,786,440,4
879781125,285,976,5
874729850,710,78,4
877103834,866,147,5
891988123,916,376,5
879532459,466,0,4
876859351,882,377,5
879365086,886,841,4
891217249,353,468,4
876695259,637,227,5
877137015,100,284,4
886031407,536,677,4
891383674,658,471,4
875984532,800,254,5
875320601,264,939,4
885871447,275,268,5
888451750,599,184,5
886608714,890,88,5
888204841,58,41,5
879618091,534,82,4
877886413,313,253,5
879458806,631,278,4
884134187,434,530,4
883697512,56,114,4
881654248,346,171,4
879735109,902,296,4
879304010,211,417,4
883531380,464,140,4
879877279,86,763,4
884124993,297,169,4
889909446,183,627,4
875309414,513,199,4
878402162,927,99,4
886985104,575,14,4
879787729,671,124,4
879192474,532,108,4
875309507,267,10,4
888203053,58,8,4
885328906,283,298,4
885860093,905,268,5
892151064,178,882,5
879466547,302,55,5
880149098,151,290,4
882403122,888,131,5
889386799,218,299,4
887839810,503,27,4
880141962,436,1105,5
882136162,555,468,5
878974783,266,402,5
879458829,856,282,4
879877931,86,86,4
893188486,794,42,4
879874018,485,239,4
885954134,618,538,5
880180612,887,426,4
878915600,761,487,4
882955735,591,315,5
886532534,541,191,4
876955563,269,710,5
891383733,658,475,4
891447663,642,170,4
874730467,710,640,5
891294854,487,499,4
882843786,784,183,4
892528470,805,417,5
882826394,177,54,4
879866320,880,422,4
891813846,53,303,4
879991186,895,208,5
887938486,331,404,4
888068791,48,41,4
877106741,372,67,5
875985840,800,561,4
877108123,866,125,5
877108098,174,413,5
885599598,498,54,4
881288299,217,173,5
876767572,159,49,4
891464148,828,199,5
882893737,438,92,4
878848764,747,122,5
880870854,876,470,5
879434707,369,49,4
886453402,358,895,4
880394997,373,78,4
887744549,392,270,4
878341315,43,0,4
887762296,673,290,4
882426135,566,463,5
876538627,879,1078,4
891447197,699,253,4
883876206,105,281,4
891691410,881,298,5
885682477,525,289,5
877127721,179,67,5
880474851,576,261,5
891655932,328,504,4
891013525,312,514,5
884477853,520,11,5
879991352,388,480,5
891463591,182,225,4
875035885,831,289,4
880923689,605,496,4
877880648,298,60,4
879792897,405,436,4
891217717,353,649,5
879222698,551,118,4
891628837,774,188,5
884129656,199,81,5
874815593,815,284,4
884752901,76,97,4
888513447,244,700,4
887832097,503,582,4
886317533,378,463,5
882397650,12,230,4
883784503,529,171,4
879969591,412,8,4
891232569,776,194,4
892871113,586,866,4
886179040,729,68,5
891699599,311,545,5
875463494,513,205,4
878923433,761,686,5
891628670,252,3,4
884182838,297,141,4
884991544,339,411,5
881177302,688,213,4
874874585,505,418,4
878941496,845,150,4
881978767,756,1008,4
891438947,90,96,5
887046329,846,235,4
888538950,771,195,4
891282757,546,335,4
879521328,193,313,5
882812406,852,885,4
886532950,541,633,4
886324712,304,771,5
881108496,408,201,5
892719143,706,1104,5
874785582,22,225,4
891721494,93,1167,4
875245985,23,296,4
878918360,761,38,4
876547032,329,675,5
882403299,888,589,5
888627138,409,673,4
891239913,638,935,4
892958128,878,264,5
882055347,756,368,4
879446591,384,474,4
876859413,159,192,4
879298206,282,692,5
880471170,576,582,4
875310233,278,162,4
880131144,17,283,4
892429567,37,248,5
884644605,715,613,5
883880027,606,690,4
884584929,140,114,4
891034835,170,265,4
875129882,421,92,4
882534996,528,306,4
889334189,504,130,5
887043514,846,506,5
878738335,424,78,4
891695570,881,981,5
877107942,174,180,4
875261747,451,646,4
882622414,695,234,5
880159642,905,707,5
889554674,392,27,4
882077142,300,16,4
882563797,378,128,5
883326399,59,175,5
879868278,437,234,5
880485019,556,288,4
888553156,591,735,4
882163956,255,407,4
880159496,905,744,5
878709365,734,282,4
882387520,804,500,5
884901156,343,475,4
879303571,211,243,5
886324387,304,835,4
889181093,238,925,5
880355485,359,63,5
891262812,718,868,4
880961506,378,830,4
884618086,817,522,4
886122447,263,181,5
879524585,150,352,5
876954192,269,12,4
874863436,542,162,4
879968896,127,158,5
876546561,329,10,4
891250746,930,515,5
884140610,200,46,4
878585826,454,178,4
884365075,310,210,4
892079585,233,7,5
879519266,294,687,5
877819941,293,245,5
882374422,449,171,5
880869508,786,8,4
879991115,388,476,5
891033200,338,676,5
889656028,234,176,5
886958938,737,55,4
879874112,485,852,5
879467465,302,182,5
876961076,521,10,4
883428028,703,78,5
880087671,388,133,4
885666875,629,115,4
879966919,127,0,4
877552514,452,464,5
887768717,435,866,4
893212730,415,144,5
875293386,467,313,5
884364695,310,886,4
889416352,431,605,4
882141659,12,675,4
879438565,783,297,4
881514876,12,846,5
880484286,229,663,4
875104620,791,497,4
884902317,344,55,5
879793022,261,313,5
879455873,526,69,4
891449021,920,171,5
880927127,605,67,5
880181976,887,542,4
879529702,626,10,4
882922927,51,576,4
875239535,296,206,4
883530054,464,86,4
884998953,413,298,5
882956668,591,141,5
890862564,832,147,5
880346911,763,935,4
891033071,773,260,4
887646980,798,234,4
888204597,58,60,4
875028853,75,172,4
875323368,23,150,4
889728385,392,224,4
891033855,338,1182,5
880131011,176,157,4
883524249,184,22,4
885545306,404,718,5
880925200,605,379,4
879563819,458,102,4
882394364,449,176,5
889289618,861,1222,4
891700453,279,177,4
887159012,894,917,4
876338966,406,420,4
892054632,644,1110,4
886471982,253,485,4
875975687,42,55,5
879849372,707,200,4
889737420,63,178,4
884495921,317,474,5
885852656,24,675,4
878759862,496,640,4
876350944,600,1071,4
882359988,535,707,4
891383626,89,213,5
888104322,143,1142,4
880951372,578,328,4
878847576,747,201,4
878955533,212,907,4
888639814,941,459,4
879448087,789,285,4
876251312,129,804,4
882480772,405,185,4
892696106,380,1363,4
875244598,220,744,4
879440947,802,178,5
878437890,821,463,5
877887155,313,809,4
880575589,323,405,5
892334765,233,188,4
884287927,167,1142,5
884901517,343,426,4
877131307,899,65,5
879304196,860,533,5
883347975,500,269,4
883697293,56,106,4
888640143,141,866,4
879457712,631,199,4
891463095,765,467,4
881978148,756,105,5
882677865,875,440,4
880924188,605,413,4
876546409,329,46,5
891037693,564,696,5
887736696,307,7,5
880129595,17,163,4
882140588,12,147,5
883949380,844,761,4
880584497,868,261,4
883356710,350,318,5
881450182,483,399,4
880059974,705,113,5
891310038,764,429,4
881705843,803,139,4
879445605,802,373,4
878849979,747,762,4
882388205,804,201,5
882813877,852,182,4
874875062,505,183,4
875538864,171,180,5
893213796,415,238,5
891308296,617,495,4
883700186,522,900,5
888205615,58,201,5
882843534,784,410,4
880474293,289,193,4
879361482,7,254,5
874871800,290,170,5
876861799,159,423,5
888639066,941,179,5
888523635,681,246,4
888887502,862,46,5
887046674,846,738,5
876185673,709,464,5
891239529,638,440,4
886960056,8,472,5
888105387,143,210,4
880604758,243,19,4
891721777,93,547,4
884182933,297,165,5
875964579,713,78,5
891702324,279,1067,4
883524172,184,982,4
877103935,866,419,4
882669645,621,172,4
882074460,300,404,4
889651402,285,526,4
880387363,921,178,5
886176779,118,108,5
883599249,5,13,5
884065703,69,183,4
875325377,112,282,4
883696629,56,731,4
891032495,338,153,5
882622481,695,287,5
879461498,210,124,4
874964604,620,238,4
891988054,916,936,5
877131739,899,139,4
879376967,868,1088,4
879874064,485,254,5
881704063,803,150,4
891033819,833,176,5
888179981,205,341,5
890451408,278,1344,4
887864471,653,86,4
876514002,267,144,4
875050559,868,175,4
889179033,238,131,5
879465394,186,69,4
887915269,473,504,5
893085166,805,250,4
880354315,359,247,5
884196938,295,533,4
879441450,802,313,5
884991647,339,933,5
891033250,400,428,5
891331959,658,352,4
881654545,346,612,4
891193042,382,589,5
884634533,523,472,4
892760784,901,517,4
879717621,411,192,4
888636202,924,282,4
879958969,11,27,5
881649670,565,130,4
879362407,496,756,4
889943769,462,734,4
876869512,371,658,5
889416570,431,661,4
891171657,160,68,4
888441877,103,298,5
879788572,538,470,4
891034484,338,907,4
893214127,415,673,5
886480755,386,504,5
892676056,55,661,4
882606108,75,91,4
879195081,561,97,4
889181015,238,617,5
879993772,895,836,4
878574215,849,303,4
879872868,122,132,5
882426350,566,984,5
891477924,324,601,4
876430571,762,351,4
884131404,434,770,4
881375127,455,923,4
878847835,747,141,5
882955918,591,417,5
893277702,188,501,4
891720950,93,616,5
879178950,469,534,4
875720232,118,851,5
880123399,743,95,4
882078008,300,669,4
876538465,879,715,5
891262608,718,859,5
891034084,833,236,5
888467498,755,676,4
882370316,449,317,4
875751411,837,254,4
875379619,66,148,4
891447141,268,176,4
891383561,89,124,4
890004844,510,665,4
879434850,47,518,4
884478171,520,153,4
887424720,654,310,4
876537419,879,500,5
883602283,5,488,4
876547220,329,715,5
880952360,578,82,5
885545401,404,189,5
889132776,749,78,4
880405431,607,194,5
884182148,297,688,4
882403587,888,463,5
892776876,550,173,4
876956038,269,908,5
887925750,473,171,5
888636374,531,57,4
881106682,408,512,4
887401604,79,205,5
879442642,802,427,4
891628773,774,498,5
883498655,50,178,5
875295566,796,670,4
879455654,526,188,5
891987879,916,134,5
884636236,523,667,4
878955139,212,12,4
883327975,59,622,4
884183406,297,610,4
879457903,631,81,4
884750992,319,50,5
880557539,158,838,5
876031695,884,981,4
883356883,350,1237,4
880887063,393,68,5
888640356,141,81,4
880159937,905,472,4
891701785,279,997,4
883949156,844,69,4
877655146,385,802,4
892053274,644,352,5
878192039,298,188,4
878542960,0,11,5
882911480,915,278,4
882054415,756,807,4
882371526,449,170,5
886030738,536,22,4
889655468,234,78,4
891207846,750,854,4
891220161,162,313,4
877531975,285,69,5
875727640,692,129,5
888637768,494,197,5
893286261,682,264,4
881107860,408,132,5
893212572,415,599,5
880167200,878,358,4
876953482,690,99,4
885350045,396,828,4
887923972,473,131,4
884365202,310,500,4
891218379,353,163,4
886323806,304,424,4
883427640,703,682,5
891262608,718,258,4
882823858,177,14,5
891359137,168,469,4
879461039,478,313,5
886123358,263,630,4
887660440,449,618,5
883948141,844,192,4
877817151,22,265,5
887738894,307,614,4
884636498,523,190,4
879441853,384,206,4
879963127,554,245,4
879373768,61,131,4
874730056,710,425,4
891724081,93,1170,4
885807842,560,377,4
883425337,549,253,4
874791667,275,206,4
891299148,262,475,4
891356500,936,974,5
879960826,11,396,5
879726778,201,505,4
891034835,170,306,4
882590367,621,23,4
880601905,243,254,5
887049081,530,324,5
876823645,517,122,5
893195532,327,309,4
878148199,574,78,5
879443918,802,407,4
884751552,319,756,4
891198335,659,148,5
877107996,866,640,4
879867816,880,459,4
891409070,196,342,4
888733274,745,698,5
889854323,293,78,4
881030348,905,618,5
879547177,684,22,5
881649548,565,99,5
883948874,844,554,5
875979113,471,405,4
882398312,449,594,5
874730261,710,71,4
880177906,887,352,4
889326161,278,225,4
888792172,72,265,4
880821718,908,11,4
881259839,113,471,4
882955258,591,309,5
884121512,897,194,4
889827881,470,7,5
876036240,660,412,4
884132208,434,178,5
880473696,289,68,4
879524130,150,170,5
890008121,705,872,5
880844395,914,3,4
881011807,116,141,4
878856458,446,201,4
878962623,180,118,4
880143855,436,78,4
875074667,187,215,5
891033158,400,718,5
875244901,220,2,4
886480703,386,92,5
889298174,749,566,4
888452563,599,558,4
883352631,588,255,5
886608616,890,468,5
884630973,405,488,5
879523803,468,496,5
884044329,486,669,4
879880076,107,286,4
891898720,828,191,4
880078769,865,88,5
886365297,461,321,4
880078723,865,195,5
891656391,328,78,4
879465274,186,644,5
878438856,821,150,4
891283139,940,646,4
880079094,865,219,4
880159015,905,118,4
875071891,187,207,4
888105312,143,169,4
884636583,523,455,4
891710780,814,309,5
879876882,325,556,4
891045943,658,812,4
877889004,9,467,5
879967080,127,188,4
891294568,487,1012,4
891217547,353,88,4
886921424,594,917,5
891034767,666,179,5
889179478,238,55,4
874728396,849,533,4
889984565,278,1341,4
876862078,159,477,5
882956241,591,95,5
879453845,84,132,5
875484613,691,140,4
887746196,326,546,4
887768694,435,322,5
884238002,656,282,4
884881679,647,387,4
882151088,255,462,5
891384476,89,936,4
875935609,112,321,5
884305088,57,981,4
888204642,58,729,5
889134419,749,54,4
879792897,405,658,4
877556864,172,316,4
879796311,714,159,4
886570173,641,992,4
887819316,326,914,4
888105197,143,58,4
879461179,478,487,5
879849185,707,711,4
886319366,415,1161,4
875727018,692,132,5
874784538,22,402,5
879975455,554,478,5
875124495,831,215,4
891309041,617,70,4
882372027,449,190,5
883701866,501,284,5
879529702,626,132,4
884364017,126,296,5
881107329,41,133,4
875338983,596,239,4
887740500,307,569,4
879455113,271,175,5
880131550,405,728,4
882622170,695,1029,5
880141696,436,1096,4
891543972,213,472,4
879467035,302,141,5
875728345,692,81,5
877974857,669,642,5
891034626,338,96,4
880524860,378,196,4
879530967,626,687,4
879796214,714,98,5
878347569,43,130,4
878887869,21,504,5
892859148,531,334,5
891033606,189,349,4
880037242,71,238,4
882164231,255,476,5
887926999,473,424,4
888104258,143,522,4
876550833,553,715,4
876690120,366,441,4
891699345,311,474,4
885828574,480,494,5
881030348,905,495,5
885180579,513,264,4
891216656,353,99,5
891870301,816,323,4
880314564,665,185,5
883441956,486,583,5
874792018,275,32,4
885546336,404,719,5
875227708,757,290,5
880388383,921,800,4
879793493,568,8,5
879792358,623,121,4
886484065,386,190,5
889237482,2,178,4
880859228,423,328,5
881523787,667,323,4
877975200,669,14,4
877910822,790,6,4
889493691,662,179,5
884968415,303,296,5
876406514,342,418,5
877881228,298,502,4
891331825,658,309,5
887739382,307,1027,5
876033053,884,161,4
888549838,231,688,5
878887869,21,181,5
875668080,758,70,4
879543228,150,405,4
887819462,326,782,4
876067592,513,698,4
885606067,641,708,4
891699599,311,70,4
880605838,243,194,4
882164696,255,97,5
891303950,364,219,4
889133951,749,637,4
880475435,576,906,4
886920576,594,264,4
877807429,533,326,4
879857575,134,322,4
893212483,415,0,5
877907835,567,210,4
891034023,833,180,4
880260852,937,271,4
885941257,29,253,4
888549563,231,194,4
874795949,275,195,5
888733218,745,69,4
891873739,808,321,5
882044440,911,124,4
879035251,226,6,5
879875112,325,49,5
887916260,473,399,4
891298792,262,141,4
879617574,534,38,4
881179631,688,11,4
883425652,549,296,4
891870515,816,242,4
889334129,504,137,4
885544739,404,63,5
874791993,275,170,5
875653016,91,177,5
879454753,502,639,5
879901538,544,100,4
891395395,422,8,5
882157706,539,460,4
874790926,275,417,5
880130600,176,99,5
891448731,488,266,4
888517484,681,154,4
888888067,862,225,5
879524713,150,213,4
886609295,890,454,4
882397699,456,417,5
882156617,539,328,4
880844332,914,168,4
879196231,94,78,4
892428188,37,284,5
880141961,436,413,5
880471271,576,401,4
891691388,881,854,4
876545150,329,102,4
877562748,221,254,5
879298206,282,199,5
876066676,495,41,5
892557605,881,141,4
884472247,933,251,4
881695968,803,103,5
883948606,844,59,4
884112800,200,1055,4
892775389,550,310,5
884049875,74,99,5
884990861,339,193,4
886522765,347,242,4
891208185,479,163,5
879439960,414,182,4
881725761,911,642,5
875940755,476,739,4
879528459,150,823,5
884131020,492,70,5
889913687,183,591,5
882404460,892,830,4
888640356,141,166,5
875072688,0,201,5
893119415,531,6,5
888639500,941,67,4
891032626,400,971,4
880130500,176,295,4
883698581,56,745,5
879455334,14,304,5
882165067,255,715,5
883767383,507,188,5
888360508,331,1047,5
888443307,755,284,4
874874525,505,505,4
884634785,523,470,4
882359813,535,78,4
892430486,37,213,5
881696671,803,170,4
877844559,430,317,4
888206125,58,936,4
887650683,654,493,5
875086090,290,48,4
892738419,166,238,5
886678484,177,763,4
875979201,775,284,4
891271982,78,970,4
887737432,307,95,4
888007255,453,268,5
887864830,653,3,4
893194646,794,351,4
880997142,704,49,5
892844112,736,190,5
888887944,862,485,5
880354250,359,281,5
891033261,233,309,4
891263387,718,311,4
891249239,930,176,5
877893020,9,129,5
879796808,714,1001,5
891904413,10,716,4
884992462,111,673,4
875148196,657,477,4
880130065,17,99,5
880473557,289,227,4
880261610,937,534,4
880406728,607,495,4
884364950,126,439,5
874873067,505,499,5
885349476,396,21,4
881107687,41,199,5
881649853,565,131,5
879524268,150,111,5
888360108,331,7,5
888104122,143,725,4
879857765,134,55,4
888640222,745,86,5
888631036,531,1234,4
883698581,56,727,5
879441110,320,482,4
879524302,468,830,4
887428871,654,195,4
888445730,755,173,5
891446662,268,404,4
885329065,283,341,4
880434810,202,114,4
881381425,885,738,5
879792623,623,6,4
879448780,614,86,4
875727099,692,639,4
886472051,253,63,4
885458010,922,420,4
884899346,343,121,5
874948547,345,171,5
891352093,6,377,4
882141814,12,573,4
875640487,91,802,4
881432609,215,1112,4
879454875,271,472,5
881954821,497,49,4
879439135,414,254,4
877819634,293,120,4
885545235,404,188,4
888638913,745,220,5
879485423,354,672,4
893119336,531,675,5
882397494,456,141,5
879563102,458,792,4
886987979,109,27,4
878739299,322,289,4
885141439,545,833,4
879868423,437,276,5
882373531,449,352,5
875810830,683,725,4
892549370,668,148,5
883427479,703,399,4
878870226,212,284,4
879455220,271,55,5
892434523,37,441,5
891035876,929,309,4
886394314,457,298,5
886031860,536,516,4
892697174,380,95,5
883953545,42,268,5
888625785,72,172,5
891352778,6,214,4
883453664,83,475,5
881277551,741,307,5
892685920,675,528,4
882827375,177,230,4
879373007,61,232,4
892550283,668,479,5
891299949,262,1311,4
876252497,129,83,4
875050827,868,478,4
878090294,249,70,5
878854630,446,114,4
878157357,472,121,4
880485283,229,618,4
891549657,222,234,5
887065822,836,111,4
875653805,91,675,4
882398275,456,199,4
885679596,98,97,5
887158266,894,225,5
882374422,449,486,5
875729069,633,1029,4
891447841,268,516,5
883449953,716,734,5
884291340,664,122,4
880571006,661,948,4
887744167,326,339,4
886609218,890,484,4
886432811,173,265,5
891033829,338,1068,4
891034284,792,859,4
878955442,212,190,4
875807004,285,294,4
881378040,885,404,4
891628451,252,471,5
882384920,428,154,4
887737243,307,657,4
880604302,243,123,4
883709729,725,115,4
877342952,144,297,4
892660954,794,294,5
887915221,473,272,5
880946236,911,141,5
892432531,37,995,5
874871800,290,89,5
881433116,136,534,5
891352010,6,598,4
886395899,457,933,4
891191778,932,128,4
886608136,890,471,5
881107539,408,220,4
882813248,84,49,5
875249102,278,316,5
874792401,275,141,5
879138713,153,352,4
879793210,405,187,5
879640036,927,472,4
889489886,119,8,4
886394471,457,271,5
880158939,905,104,5
882608960,591,2,4
879519556,294,428,5
891193137,382,352,5
882374332,449,456,4
888549674,231,170,4
879012431,450,326,5
881955432,497,1096,4
885329593,283,297,5
883250102,518,346,5
880181515,887,730,4
886833795,934,535,5
879793714,714,723,4
877127159,179,640,5
882404329,892,162,4
888624976,72,11,5
891031257,590,886,4
875288681,917,289,4
874826502,754,296,4
885870665,93,418,5
884304936,57,1032,4
887927588,473,3,5
887924424,473,496,4
874953825,129,583,4
883873640,499,692,4
879896673,892,1264,4
879442862,802,154,4
879023529,185,200,5
888551341,1,251,4
886395899,457,7,4
887926632,473,888,4
882063276,708,264,4
884634579,523,177,4
891455671,739,554,4
879304445,860,426,4
877534414,285,390,4
887736616,209,95,4
877017810,633,106,4
891294334,487,78,4
886366483,696,192,4
879436097,557,13,4
891435655,214,231,4
888638940,941,169,4
875384885,117,78,5
892783212,550,41,5
877214158,862,399,5
892838322,124,113,4
879991434,895,197,5
877098599,372,82,5
879372598,61,279,4
882912316,459,1029,4
889907363,183,1111,5
892784130,550,538,5
877720437,15,614,4
883840666,144,306,4
879012721,450,330,4
891445287,642,497,4
892685849,675,882,5
891628832,333,933,4
879968164,127,412,4
875319536,341,477,5
884472310,933,668,4
875216507,129,199,5
886439516,173,10,5
886398071,457,82,4
879619107,534,133,5
891031677,901,404,4
886609977,890,156,4
879483617,302,533,4
882213502,647,207,4
882385065,428,126,4
877886221,313,234,5
891294108,487,183,4
891035917,929,339,4
879846489,707,420,4
883950791,844,1003,4
877532777,285,762,4
875975613,42,148,4
891498381,780,260,4
883948221,844,63,4
885844666,270,285,4
888104063,143,121,4
879459418,631,607,4
881960296,453,86,4
891370031,649,261,4
884121173,897,206,5
892738384,166,82,5
885613152,181,583,5
875309232,267,637,4
879465242,186,207,4
884111830,200,3,4
885870284,93,22,5
880844552,914,783,4
888451388,599,265,4
883950434,844,1162,4
881653132,346,405,5
886518810,98,179,4
889389014,477,179,5
891385389,89,176,5
885328991,283,335,4
884113634,200,271,4
886186811,729,193,5
875239658,296,682,4
887761174,877,122,5
891386988,782,310,4
876550778,553,76,4
884733839,76,88,5
891224644,615,296,4
886122644,263,227,4
889488487,674,302,5
891545108,333,972,5
882376446,449,60,4
886374451,287,124,5
875659518,397,180,4
883195008,848,170,5
877625294,810,328,5
877888007,313,87,5
887425845,654,271,4
881179122,688,352,5
876015607,660,95,4
880844420,914,190,4
882141617,12,715,5
880130972,176,150,4
885594040,146,254,4
885807930,560,600,4
885409770,680,952,4
882140588,12,421,5
881008636,44,234,4
884365075,310,98,5
875727640,692,271,4
875462426,513,113,4
888104191,143,122,4
891309261,764,170,4
881653603,346,54,5
883327175,59,818,4
880046408,377,57,4
882425932,566,600,4
875239795,296,7,5
879297965,282,94,5
879372455,61,246,5
892790627,471,882,5
884642132,715,957,5
879460140,478,969,4
888640820,745,90,5
891042530,547,326,4
882142295,176,91,4
880915674,36,23,4
882405586,888,420,5
877820189,293,460,4
877226047,429,1250,5
878148365,605,0,5
879426180,604,352,5
879617856,534,496,5
875920290,917,326,4
877127796,179,375,5
889827918,470,137,5
879787985,538,194,5
885690481,824,171,5
879618776,534,614,4
887741245,307,84,4
891448218,642,54,4
883347919,500,121,4
877196235,330,46,5
879792928,405,52,4
891350566,25,126,4
891447197,699,49,5
882055987,756,173,5
892528062,805,480,5
880925199,605,191,4
875239975,296,719,4
882902988,532,194,5
875668535,758,192,4
881976377,756,234,4
886441083,387,216,5
877488692,217,150,4
875075887,112,254,5
879994778,709,50,4
891544867,333,49,5
887938299,331,237,4
877553850,452,498,4
878847171,747,63,4
875727581,692,481,4
887761865,877,668,4
875552964,406,576,4
892668173,213,206,5
878951729,356,534,5
875655011,397,24,4
885921953,938,191,5
882150943,255,1045,5
884663324,57,172,5
884491082,867,272,4
891351328,6,220,5
886398187,457,51,4
874792889,819,1142,5
876823963,517,700,5
887863757,653,118,4
892054508,644,45,5
881959818,453,517,4
884992872,111,308,5
888267343,453,312,4
876033460,884,704,5
885756030,629,268,5
880130972,176,41,4
888444208,755,294,4
880383703,502,207,5
878878587,634,298,4
886124417,263,1252,4
877881276,298,630,4
879524222,150,463,5
887841727,605,309,5
887840681,503,76,4
888787587,672,517,5
891282985,940,469,5
879254026,797,124,4
889907652,183,121,5
879453781,84,1120,4
891309887,617,640,4
887744405,326,464,4
876544781,329,145,4
893264150,188,521,4
882912385,915,679,5
878955474,212,718,5
882480890,405,907,4
891205069,838,510,5
891249877,930,470,4
891282931,940,487,5
886921392,594,1088,5
880603411,243,1296,4
882050187,256,970,5
891293974,487,49,4
876311004,81,282,4
888479560,870,534,4
880353525,359,265,4
881959961,453,194,4
889179253,238,88,4
879217138,64,14,5
883698272,56,201,4
891217897,353,469,4
879298239,282,644,5
875999211,777,192,5
875915940,796,703,5
875727143,692,191,5
879617779,534,8,5
874730155,710,758,4
891033623,833,171,5
880381928,817,316,4
891448586,642,921,4
892685740,675,872,4
892920290,774,231,5
879461856,478,154,5
886607957,890,424,4
877877600,298,464,4
882547620,456,616,4
887914688,473,341,5
877098262,372,588,4
884371495,922,279,4
880129454,17,648,4
875671413,592,313,5
882956102,591,177,5
888629804,531,809,4
880386897,921,328,5
891216656,353,727,4
885427952,892,342,4
891384885,89,41,4
891383423,89,512,4
885328727,283,282,4
885547910,404,556,4
878347504,43,165,5
885678724,98,978,5
877140282,719,172,5
884496671,317,351,4
882373597,449,184,5
880392237,373,306,5
883391146,441,126,4
888733182,745,914,5
885953622,618,254,5
883710326,725,261,4
890860386,832,321,4
884290608,664,8,4
884294025,664,425,4
885941156,29,132,5
889127921,192,401,4
883326497,59,472,5
880122809,743,99,5
884364502,310,213,5
891263057,624,576,4
879967300,127,140,5
884752689,76,170,5
877720436,15,468,5
884153606,686,305,5
879442377,802,118,4
881433336,136,461,4
892696929,380,677,4
883956283,42,396,4
885754118,834,11,5
880926018,605,211,4
891479038,324,599,4
882956158,591,201,5
880736904,620,219,4
878157299,472,1096,5
875717020,397,675,4
888579569,511,1316,4
885680374,98,165,5
880470570,576,838,5
892668249,213,1083,4
875501835,941,49,4
887165765,455,341,5
879535752,731,286,4
885678479,98,310,4
887046565,846,212,5
881179653,556,1124,5
888106044,143,907,4
889909069,183,235,4
875072741,187,171,5
877225547,429,218,5
884131712,434,423,5
884882803,647,37,5
879435628,418,171,5
889501288,298,195,4
891218251,840,266,5
884140428,200,447,4
874725485,258,207,4
879123190,298,172,5
891249621,930,600,5
891406193,355,321,4
879376686,61,1084,4
875036017,831,979,4
879717147,411,22,4
891299697,262,454,4
882843925,784,201,4
892527665,805,285,4
884472159,933,234,5
